er30001,er30002,sex,er32022,er32049,er30733,er30734,er30735,age,education,earnings,hours,id,lnearns,aveearnings,edcat,aveearnsbyed,d1,d2,d3,eddummy1,eddummy2,eddummy3,eddummy4,d1education,aveage,agedemean,agesqdemean
2788,5,male,2,1,2512,1,10,39,12,39000,1840,1748.0,10.571317,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,0.6200466200466224,0.3844578110312405
2788,173,male,2,1,4935,1,10,34,12,27614,2200,1749.0,10.226078,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-4.379953379953378,19.183991610565016
2799,5,male,3,1,6251,1,10,34,17,6000,912,1750.0,8.699514,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-4.379953379953378,19.183991610565016
2800,3,male,2,1,4974,1,10,37,12,42000,1840,1751.0,10.645425,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-1.3799533799533776,1.904271330844751
2800,4,male,2,1,5450,1,10,36,12,32250,3024,1752.0,10.381273,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
2801,3,male,2,1,1795,1,10,40,12,18530,3060,1753.0,9.827147,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
2801,4,male,3,1,834,1,10,39,14,58000,2335,1754.0,10.968198,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,0.6200466200466224,0.3844578110312405
2801,5,male,1,1,615,1,10,37,12,20000,1498,1755.0,9.903487,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-1.3799533799533776,1.904271330844751
2801,6,male,99,2,423,2,30,35,12,4500,1560,1756.0,8.411833,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-3.3799533799533776,11.42408485065826
2801,7,male,99,2,4644,1,10,32,12,12000,3408,1757.0,9.392662,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
2802,1,male,2,1,1367,1,10,50,12,9558,2881,1758.0,9.165133,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,11.620046620046622,135.02548345205693
2806,4,male,2,1,422,1,10,31,12,12000,2895,1759.0,9.392662,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
2807,3,male,2,1,6842,1,10,30,12,3775,2550,1760.0,8.2361555,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
2816,3,male,3,1,490,1,10,38,13,40000,2112,1761.0,10.596635,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
2816,171,male,1,1,504,1,10,30,12,30140,1994,1762.0,10.313608,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
2818,3,male,1,1,1677,1,10,44,17,105000,2500,1763.0,11.561716,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,5.620046620046622,31.584924011497463
2818,4,male,99,1,1678,1,10,42,17,65000,2565,1764.0,11.082143,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,3.6200466200466224,13.104737531310974
2822,21,male,2,1,7407,1,10,48,13,35000,1800,1765.0,10.463103,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,9.620046620046622,92.54529697187044
2827,170,male,3,1,425,1,10,38,9,7640,1690,1766.0,8.941153,28706.646,1,15274.12,1.0,1.0,1,1,0,0,0,9.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
2828,1,male,2,1,1466,1,10,48,9,14795,2950,1767.0,9.602044,28706.646,1,15274.12,1.0,1.0,1,1,0,0,0,9.0,38.37995337995338,9.620046620046622,92.54529697187044
2831,3,male,2,1,7919,1,10,38,11,38000,1920,1768.0,10.5453415,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
2835,3,male,99,2,5299,3,30,34,15,73340,2080,1769.0,11.202862,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-4.379953379953378,19.183991610565016
2836,170,male,2,1,2744,1,10,40,12,13572,2860,1770.0,9.515764,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
2845,5,male,3,1,2791,1,10,37,10,0,0,1771.0,,28706.646,1,15501.527,0.0,0.0,0,1,0,0,0,0.0,38.37995337995338,-1.3799533799533776,1.904271330844751
2845,171,male,2,1,1634,1,10,43,13,30900,2520,1772.0,10.338511,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,4.620046620046622,21.34483077140422
2847,3,male,3,1,2511,1,10,40,12,35000,2000,1773.0,10.463103,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
2848,4,male,2,1,6151,1,10,39,13,29000,2162,1774.0,10.275051,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,0.6200466200466224,0.3844578110312405
2848,7,male,1,2,2527,2,30,32,12,3940,1000,1775.0,8.278936,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
2848,8,male,2,2,8112,1,10,31,12,10000,1250,1776.0,9.2103405,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
2848,9,male,2,1,2528,1,10,30,12,20000,2148,1777.0,9.903487,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
2849,170,male,3,1,6295,1,10,36,12,45000,2624,1778.0,10.714417,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
2850,4,male,99,2,2038,2,30,34,12,40000,2191,1779.0,10.596635,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-4.379953379953378,19.183991610565016
2851,3,male,2,1,3088,1,10,36,16,28000,2020,1780.0,10.23996,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
2851,170,male,2,1,2061,1,10,35,12,61534,2342,1781.0,11.027345,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-3.3799533799533776,11.42408485065826
2852,3,male,4,1,4916,1,10,38,13,49000,1840,1782.0,10.799576,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
2852,5,male,4,4,6679,1,10,30,12,18000,2120,1783.0,9.798127,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
2852,170,male,6,1,4071,1,10,36,14,55000,2450,1784.0,10.915089,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
2852,181,male,98,2,8907,5,72,32,9,0,0,1785.0,,28706.646,1,15274.12,0.0,0.0,0,1,0,0,0,0.0,38.37995337995338,-6.379953379953378,40.70380513037853
2856,3,male,99,1,8403,1,10,48,12,0,0,1786.0,,28706.646,2,23669.322,0.0,0.0,0,0,1,0,0,0.0,38.37995337995338,9.620046620046622,92.54529697187044
2856,4,male,98,2,9127,1,10,35,,,,1787.0,,,,,,,,,,,,,38.37995337995338,-3.3799533799533776,11.42408485065826
2856,175,male,99,2,9127,3,40,33,12,9391,1040,1788.0,9.147507,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-5.379953379953378,28.94389837047177
2856,176,male,99,5,9127,4,40,41,10,21329,1744,1789.0,9.967823,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,2.6200466200466224,6.86464429121773
2860,5,male,99,2,3797,1,10,34,17,8485,1970,1790.0,9.046055,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-4.379953379953378,19.183991610565016
2860,170,male,1,1,2446,1,10,41,14,22333,2656,1791.0,10.013821,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,2.6200466200466224,6.86464429121773
2861,2,male,1,1,6247,1,10,43,14,24600,2450,1792.0,10.110501,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,4.620046620046622,21.34483077140422
2862,3,male,1,1,5991,1,10,34,11,22000,2107,1793.0,9.998797,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-4.379953379953378,19.183991610565016
2867,170,male,2,1,2985,1,10,46,12,12000,624,1794.0,9.392662,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,7.620046620046622,58.06511049168395
2869,1,male,1,1,2731,1,10,45,11,43000,2750,1795.0,10.668956,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,6.620046620046622,43.82501725159071
2874,170,male,4,4,2564,1,10,46,16,30300,1512,1796.0,10.318903,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,7.620046620046622,58.06511049168395
2875,3,male,99,2,4587,1,10,44,9,8000,3672,1797.0,8.987197,28706.646,1,15274.12,1.0,1.0,1,1,0,0,0,9.0,38.37995337995338,5.620046620046622,31.584924011497463
2875,6,male,99,2,4587,3,40,36,10,0,0,1798.0,,28706.646,1,15501.527,0.0,0.0,0,1,0,0,0,0.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
2875,173,male,4,1,5137,1,10,36,11,18000,1968,1799.0,9.798127,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
2880,3,male,99,2,2790,1,10,33,17,31495,2286,1800.0,10.357584,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-5.379953379953378,28.94389837047177
2882,4,male,2,1,2063,1,10,32,,,,1801.0,,,,,,,,,,,,,38.37995337995338,-6.379953379953378,40.70380513037853
2882,172,male,1,1,1337,1,10,43,16,40000,2462,1802.0,10.596635,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,4.620046620046622,21.34483077140422
2884,172,male,2,4,9006,2,88,47,12,12880,1840,1803.0,9.463431,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,8.620046620046622,74.3052037317772
2885,171,male,5,1,6658,1,10,50,16,60000,1880,1804.0,11.0021,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,11.620046620046622,135.02548345205693
2887,174,male,2,1,4348,1,10,40,12,40000,3100,1805.0,10.596635,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
2890,174,male,2,1,7471,1,10,39,16,8295,1352,1806.0,9.023408,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,0.6200466200466224,0.3844578110312405
2893,173,male,99,1,7400,1,10,43,16,64000,2205,1807.0,11.066638,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,4.620046620046622,21.34483077140422
2893,176,male,2,1,7353,1,10,33,16,60000,2314,1808.0,11.0021,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-5.379953379953378,28.94389837047177
2894,171,male,99,1,2792,1,10,50,16,52000,1793,1809.0,10.858999,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,11.620046620046622,135.02548345205693
2895,1,male,3,5,5431,1,10,47,12,37000,2170,1810.0,10.518673,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,8.620046620046622,74.3052037317772
2895,175,male,1,1,1904,1,10,45,14,36000,2617,1811.0,10.491274,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,6.620046620046622,43.82501725159071
2897,170,male,2,1,5810,1,10,34,12,18000,2600,1812.0,9.798127,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-4.379953379953378,19.183991610565016
2897,171,male,3,1,3517,1,10,32,13,34000,2296,1813.0,10.434115,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-6.379953379953378,40.70380513037853
2898,3,male,1,4,6137,1,10,42,16,4000,398,1814.0,8.294049,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,3.6200466200466224,13.104737531310974
2898,4,male,2,1,6653,1,10,40,17,47000,2312,1815.0,10.757903,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,1.6200466200466224,2.6245510511244854
2901,21,male,2,1,1659,1,10,46,13,34000,2078,1816.0,10.434115,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,7.620046620046622,58.06511049168395
2902,170,male,3,1,2637,1,10,34,16,42000,2796,1817.0,10.645425,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-4.379953379953378,19.183991610565016
2906,171,male,2,1,410,1,10,35,16,8050,999,1818.0,8.993427,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-3.3799533799533776,11.42408485065826
2907,2,male,2,4,9389,1,10,38,12,12900,2064,1819.0,9.464983,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
2907,6,male,3,1,9062,1,10,32,12,15000,2072,1820.0,9.615806,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
2910,174,male,2,1,1946,1,10,34,16,30000,2300,1821.0,10.308952,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-4.379953379953378,19.183991610565016
2915,4,male,3,1,3119,1,10,32,17,106000,2470,1822.0,11.571195,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-6.379953379953378,40.70380513037853
2915,5,male,2,1,5350,1,10,31,17,31000,2450,1823.0,10.3417425,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-7.379953379953378,54.46371189028528
2920,3,male,2,1,1531,1,10,35,9,29000,2799,1824.0,10.275051,28706.646,1,15274.12,1.0,1.0,1,1,0,0,0,9.0,38.37995337995338,-3.3799533799533776,11.42408485065826
2920,4,male,3,1,1628,1,10,45,11,29000,1980,1825.0,10.275051,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,6.620046620046622,43.82501725159071
2927,3,male,2,1,1786,1,10,46,12,35000,2223,1826.0,10.463103,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,7.620046620046622,58.06511049168395
5002,178,male,2,1,1883,1,10,40,12,7867,5733,1827.0,8.970432,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
5005,5,male,99,2,2734,1,10,35,10,49423,5824,1828.0,10.808171,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,-3.3799533799533776,11.42408485065826
5005,6,male,4,1,4638,1,10,33,10,44118,896,1829.0,10.694623,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,-5.379953379953378,28.94389837047177
5005,170,male,3,1,5166,1,10,38,12,100000,3234,1830.0,11.512925,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
5005,171,male,5,1,4087,1,10,37,10,51982,3174,1831.0,10.858653,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,-1.3799533799533776,1.904271330844751
5005,173,male,2,1,3332,1,10,31,12,27000,1924,1832.0,10.203592,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
5010,3,male,6,4,2016,2,30,32,11,4696,520,1833.0,8.454467,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-6.379953379953378,40.70380513037853
5014,5,male,2,1,3600,1,10,35,11,18000,2530,1834.0,9.798127,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-3.3799533799533776,11.42408485065826
5014,6,male,3,5,2646,1,10,32,13,18000,1664,1835.0,9.798127,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-6.379953379953378,40.70380513037853
5014,173,male,2,1,5139,1,10,45,12,75075,2515,1836.0,11.226243,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,6.620046620046622,43.82501725159071
5015,5,male,4,2,6335,5,30,30,,,,1837.0,,,,,,,,,,,,,38.37995337995338,-8.379953379953378,70.22361865019204
5015,175,male,2,1,4779,71,10,33,14,10000,1440,1838.0,9.2103405,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-5.379953379953378,28.94389837047177
5016,6,male,2,1,2398,1,10,34,16,25700,2091,1839.0,10.154246,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-4.379953379953378,19.183991610565016
5017,4,male,1,2,1675,1,10,43,12,6000,2184,1840.0,8.699514,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,4.620046620046622,21.34483077140422
5017,170,male,2,1,1717,1,10,43,14,35000,2604,1841.0,10.463103,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,4.620046620046622,21.34483077140422
5018,175,male,99,1,5990,1,10,39,17,23700,1680,1842.0,10.073231,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,0.6200466200466224,0.3844578110312405
5018,177,male,99,1,9115,71,10,40,16,50000,2080,1843.0,10.819778,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,1.6200466200466224,2.6245510511244854
5019,170,male,2,1,5806,1,10,49,16,36000,2295,1844.0,10.491274,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,10.620046620046622,112.78539021196369
5020,170,male,2,1,2006,1,10,43,17,16225,2450,1845.0,9.694308,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,4.620046620046622,21.34483077140422
5024,172,male,1,1,9640,1,10,44,12,22560,2325,1846.0,10.023933,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,5.620046620046622,31.584924011497463
5026,3,male,2,2,3638,1,10,32,11,13000,1050,1847.0,9.472705,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-6.379953379953378,40.70380513037853
5031,4,male,1,2,8305,1,10,32,9,4278,1480,1848.0,8.361241,28706.646,1,15274.12,1.0,1.0,1,1,0,0,0,9.0,38.37995337995338,-6.379953379953378,40.70380513037853
5034,3,male,5,4,427,1,10,40,12,30000,2380,1849.0,10.308952,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
5034,172,male,3,1,3024,1,10,40,12,48000,2212,1850.0,10.778956,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
5034,174,male,4,1,431,1,10,37,14,7080,952,1851.0,8.865029,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-1.3799533799533776,1.904271330844751
5035,3,male,3,1,3925,1,10,42,10,10000,1875,1852.0,9.2103405,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,3.6200466200466224,13.104737531310974
5037,6,male,1,1,4557,1,10,30,12,31000,2602,1853.0,10.3417425,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
5037,175,male,99,1,3759,1,10,36,12,25000,2964,1854.0,10.126631,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
5040,2,male,1,1,4517,1,10,37,12,19938,2064,1855.0,9.900383,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-1.3799533799533776,1.904271330844751
5040,4,male,1,5,4956,1,10,34,12,2000,1160,1856.0,7.6009026,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-4.379953379953378,19.183991610565016
5041,3,male,1,2,9060,1,10,34,10,0,0,1857.0,,28706.646,1,15501.527,0.0,0.0,0,1,0,0,0,0.0,38.37995337995338,-4.379953379953378,19.183991610565016
5045,173,male,3,5,5402,71,88,31,12,0,0,1858.0,,28706.646,2,23669.322,0.0,0.0,0,0,1,0,0,0.0,38.37995337995338,-7.379953379953378,54.46371189028528
5047,2,male,99,1,7837,1,10,33,12,4500,832,1859.0,8.411833,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-5.379953379953378,28.94389837047177
5047,4,male,1,2,9403,2,30,30,12,9391,1040,1860.0,9.147507,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
5052,7,male,99,1,2326,1,10,36,11,12000,3060,1861.0,9.392662,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
5052,170,male,8,1,2234,1,10,34,8,3315,780,1862.0,8.106213,28706.646,1,14200.359,1.0,1.0,1,1,0,0,0,8.0,38.37995337995338,-4.379953379953378,19.183991610565016
5054,8,male,2,1,3373,1,10,34,12,0,0,1863.0,,28706.646,2,23669.322,0.0,0.0,0,0,1,0,0,0.0,38.37995337995338,-4.379953379953378,19.183991610565016
5055,7,male,2,4,2600,1,10,50,11,15000,1192,1864.0,9.615806,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,11.620046620046622,135.02548345205693
5055,8,male,98,1,8915,1,10,49,12,8600,1292,1865.0,9.059518,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,10.620046620046622,112.78539021196369
5057,6,male,1,2,1228,2,30,34,12,0,0,1866.0,,28706.646,2,23669.322,0.0,0.0,0,0,1,0,0,0.0,38.37995337995338,-4.379953379953378,19.183991610565016
5057,7,male,99,1,8588,1,10,34,14,49500,3100,1867.0,10.809728,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-4.379953379953378,19.183991610565016
5057,10,male,99,2,1545,7,40,40,4,0,0,1868.0,,28706.646,1,10016.77,0.0,0.0,0,1,0,0,0,0.0,38.37995337995338,1.6200466200466224,2.6245510511244854
5061,170,male,2,1,6554,1,10,38,13,0,0,1869.0,,28706.646,3,25369.125,0.0,0.0,0,0,0,1,0,0.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
5061,176,male,1,1,2315,1,10,39,17,50000,2425,1870.0,10.819778,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,0.6200466200466224,0.3844578110312405
5063,4,male,99,2,6482,1,10,40,12,47901,1930,1871.0,10.776892,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
5063,172,male,5,1,8626,1,10,42,13,15000,2250,1872.0,9.615806,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,3.6200466200466224,13.104737531310974
5065,1,male,7,5,461,1,10,45,14,6000,1065,1873.0,8.699514,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,6.620046620046622,43.82501725159071
5065,172,male,5,1,342,1,10,50,11,0,0,1874.0,,28706.646,1,17138.35,0.0,0.0,0,1,0,0,0,0.0,38.37995337995338,11.620046620046622,135.02548345205693
5066,9,male,2,5,9100,1,10,30,12,3200,870,1875.0,8.070906,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
5066,178,male,4,1,3624,1,10,32,12,28000,4248,1876.0,10.23996,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
5067,172,male,3,1,1538,1,10,33,14,70200,2768,1877.0,11.159103,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-5.379953379953378,28.94389837047177
5068,2,male,2,4,7390,1,10,40,13,32041,2948,1878.0,10.374772,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,1.6200466200466224,2.6245510511244854
5070,3,male,1,5,9129,1,10,38,12,7200,708,1879.0,8.881836,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
5070,5,male,1,2,9215,1,10,32,12,14000,1960,1880.0,9.546813,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
5071,4,male,2,1,730,1,10,39,14,28000,2244,1881.0,10.23996,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,0.6200466200466224,0.3844578110312405
5073,170,male,3,1,4200,1,10,43,12,38000,1416,1882.0,10.5453415,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,4.620046620046622,21.34483077140422
5074,2,male,3,1,4467,1,10,45,17,72500,2220,1883.0,11.191341,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,6.620046620046622,43.82501725159071
5074,3,male,2,1,7642,1,10,39,16,73000,2151,1884.0,11.198215,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,0.6200466200466224,0.3844578110312405
5075,4,male,2,1,992,1,10,34,14,42000,2230,1885.0,10.645425,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-4.379953379953378,19.183991610565016
5075,5,male,99,1,2070,1,10,32,17,10929,375,1886.0,9.299175,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-6.379953379953378,40.70380513037853
5075,170,male,4,1,249,1,10,37,15,32000,1342,1887.0,10.373491,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-1.3799533799533776,1.904271330844751
5077,171,male,2,1,1570,1,10,37,14,48600,2205,1888.0,10.791379,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-1.3799533799533776,1.904271330844751
5077,173,male,1,1,2258,1,10,45,16,69342,2320,1889.0,11.146806,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,6.620046620046622,43.82501725159071
5077,178,male,2,1,9535,71,10,35,,,,1890.0,,,,,,,,,,,,,38.37995337995338,-3.3799533799533776,11.42408485065826
5077,195,male,2,1,9535,4,88,40,,,,1891.0,,,,,,,,,,,,,38.37995337995338,1.6200466200466224,2.6245510511244854
5079,170,male,3,1,6224,1,10,42,16,66000,2026,1892.0,11.09741,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,3.6200466200466224,13.104737531310974
